783
528
642
141
783
187
919
298
643
334
964
430
580
478
304
151
159
427
320
320
249
440
157
911
351
858
527
261
424
911
767
447
859
835
764
29
813
53
33
362
934
638
30
606
285
639
817
4
405
252
715
273
523
356
178
753
329
122
565
355
277
839
281
944
976
153
455
118
925
7
885
621
543
404
239
38
979
377
160
860
478
499
223
870
520
780
446
460
18
887
919
747
547
810
590
836
798
930
321
835
248
63
618
565
402
92
854
45
548
511
481
682
301
325
731
778
840
654
804
841
249
529
803
446
185
682
835
713
394
635
575
951
547
383
816
383
438
796
942
764
886
997
541
50
855
753
511
835
182
414
880
546
718
178
118
897
909
871
155
332
696
586
518
853
804
107
915
158
162
640
635
2
412
290
412
291
803
75
39
676
842
265
351
674
137
457
561
654
332
403
594
500
629
590
910
614
282
809
281
639
873
6
302
986
71
538
932
825
38
331
167
745
614
956
524
295
231
455
278
707
449
827
38
899
924
580
201
665
633
733
507
757
273
927
780
123
512
683
784
606
287
459
580
570
445
75
643
903
561
164
692
6
196
915
27
619
449
279
555
966
871
978
134
527
852
171
906
185
538
749
713
390
341
746
222
458
451
483
481
372
791
170
210
122
292
642
108
747
96
820
458
620
157
198
558
807
354
852
410
19
790
961
633
451
811
64
330
416
40
940
560
991
686
355
412
138
732
555
11
67
716
548
178
512
155
790
327
176
35
966
943
869
589
61
437
256
89
955
358
761
897
303
401
240
103
158
256
535
720
63
880
170
483
273
985
560
143
414
16
623
499
437
243
363
453
643
448
205
34
57
165
824
186
835
327
394
128
967
79
571
353
798
160
909
430
684
189
712
422
441
758
439
531
586
315
842
332
306
668
858
927
530
133
505
629
727
458
552
482
841
866
506
172
918
173
937
515
302
925
496
78
770
234
56
66
173
499
392
452
197
909
827
922
858
425
533
355
844
393
753
953
617
953
461
678
875
124
363
747
891
39
440
960
803
653
842
138
612
740
730
675
897
331
909
164
224
250
234
686
394
74
172
862
123
922
976
289
548
799
861
66
223
800
133
363
306
980
98
927
584
913
163
734
869
394
856
553
114
972
589
413
390
113
595
554
541
182
645
137
168
622
412
216
377
175
39
399
103
710
835
137
914
451
176
125
442
377
797
713
136
456
620
869
352
87
46
898
259
744
452
477
634
69
859
675
962
308
820
657
32
506
16
262
177
486
61
822
15
308
518
500
935
369
880
546
635
419
160
2
745
913
316
124
394
417
154
285
312
33
507
334
139
192
610
991
888
571
244
670
872
183
991
509
459
797
766
166
697
373
587
520
496
656
277
71
534
47
334
289
566
440
924
451
364
486
744
516
528
695
542
234
787
917
376
326
544
718
217
952
5
150
453
383
588
345
980
930
783
845
897
758
537
770
960
507
471
794
196
487
555
65
523
206
842
351
401
306
176
639
390
160
4
487
278
521
314
124
250
821
616
898
576
640
760
207
412
436
664
242
471
121
788
838
852
834
401
978
25
834
444
37
750
362
235
767
945
15
887
428
614
841
7
505
471
712
187
542
714
735
645
586
711
80
988
984
252
840
279
81
439
552
364
838
423
325
607
249
845
122
225
710
702
651
762
233
630
520
358
942
543
732
205
326
718
684
875
199
653
675
364
248
162
104
272
215
547
942
578
522
939
535
901
440
301
896
586
538
518
994
866
924
872
142
125
711
460
628
472
703
840
36
828
390
188
578
561
531
800
827
944
268
887
522
316
171
437
721
908
390
591
257
828
622
615
115
471
259
298
891
327
955
742
25
960
808
537
820
61
330
482
732
67
827
24
93
387
275
950
463
24
606
880
633
347
198
4
364
604
226
955
825
887
990
275
724
888
912
915
997
367
335
185
614
306
212
91
773
447
252
463
798
228
554
13
762
914
397
556
336
53
616
716
909
252
141
116
439
227
760
933
306
686
787
330
797
164
853
739
112
606
688
657
848
549
312
87
439
228
688
614
995
660
439
87
528
58
343
662
813
285
555
972
584
729
555
595
531
348
848
216
254
976
73
41
437
353
128
279
781
101
248
672
780
204
790
682
757
98
249
505
275
779
241
940
827
77
493
349
162
955
218
873
973
56
623
657
943
131
950
713
835
391
269
121
464
967
819
430
162
515
830
247
216
569
87
325
546
698
488
896
250
505
253
955
332
876
227
34
659
698
836
889
447
776
225
24
282
893
496
571
